村志代码 Gazetteer Code,村志书名 Gazetteer Title,Is the data available?,Start Year,End Year,Data,Category,Division1,Division2,Division3,Division4
0068,五河苗族村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0068,五河苗族村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0068,五河苗族村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0068,五河苗族村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0069,五一村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0069,五一村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0069,五一村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0069,五一村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0069,五一村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0069,五一村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0069,五一村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0069,五一村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0069,五一村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0069,五一村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0069,五一村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0069,五一村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0069,五一村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0069,五一村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0069,五一村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0069,五一村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0069,五一村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0069,五一村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0070,乌玉村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0070,乌玉村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0070,乌玉村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0070,乌玉村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0070,乌玉村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0070,乌玉村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0070,乌玉村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0070,乌玉村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0070,乌玉村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0070,乌玉村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0070,乌玉村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0070,乌玉村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0070,乌玉村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0070,乌玉村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0070,乌玉村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0070,乌玉村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0070,乌玉村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0070,乌玉村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0071,前夹山村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0071,前夹山村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0071,前夹山村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0071,前夹山村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0071,前夹山村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0071,前夹山村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0071,前夹山村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0071,前夹山村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0071,前夹山村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0071,前夹山村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0071,前夹山村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0071,前夹山村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0071,前夹山村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0071,前夹山村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0071,前夹山村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0071,前夹山村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0071,前夹山村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0071,前夹山村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0065,仙台村村志,Yes,1949,1952,300,户数 Number of Household,,,,
0065,仙台村村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0065,仙台村村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0065,仙台村村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0065,仙台村村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0065,仙台村村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0065,仙台村村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0065,仙台村村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0065,仙台村村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0065,仙台村村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0065,仙台村村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0065,仙台村村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0065,仙台村村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0065,仙台村村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0065,仙台村村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0065,仙台村村志,Yes,1949,1952,1200,人口 Population,总人口 Total Population,,,
0065,仙台村村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0065,仙台村村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0072,浦联村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0072,浦联村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0072,浦联村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0072,浦联村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0072,浦联村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0072,浦联村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0072,浦联村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0072,浦联村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0072,浦联村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0072,浦联村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0072,浦联村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0072,浦联村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0072,浦联村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0072,浦联村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0072,浦联村志,Yes,1960,1969,2000,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0072,浦联村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0072,浦联村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0072,浦联村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0073,三元朱村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0073,三元朱村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0073,三元朱村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0073,三元朱村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0073,三元朱村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0073,三元朱村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0073,三元朱村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0073,三元朱村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0073,三元朱村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0073,三元朱村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0073,三元朱村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0073,三元朱村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0073,三元朱村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0073,三元朱村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0073,三元朱村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0073,三元朱村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0073,三元朱村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0073,三元朱村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0074,上东廓村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0074,上东廓村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0074,上东廓村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0074,上东廓村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0074,上东廓村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0074,上东廓村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0074,上东廓村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0074,上东廓村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0074,上东廓村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0074,上东廓村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0074,上东廓村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0074,上东廓村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0074,上东廓村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0074,上东廓村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0074,上东廓村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0074,上东廓村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0074,上东廓村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0074,上东廓村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0076,沁水营村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0076,沁水营村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0076,沁水营村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0076,沁水营村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0076,沁水营村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0076,沁水营村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0076,沁水营村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0076,沁水营村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0076,沁水营村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0076,沁水营村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0076,沁水营村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0076,沁水营村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0076,沁水营村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0076,沁水营村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0076,沁水营村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0076,沁水营村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0076,沁水营村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0076,沁水营村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0101,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0077,三洋村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0077,三洋村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0077,三洋村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0077,三洋村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0077,三洋村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0077,三洋村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0077,三洋村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0077,三洋村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0077,三洋村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0077,三洋村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0077,三洋村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0077,三洋村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0077,三洋村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0077,三洋村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0077,三洋村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0077,三洋村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0077,三洋村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0077,三洋村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0102,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0103,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0104,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,户数 Number of Household,,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0105,柳州·村志 : 柳城卷,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0075,琴湖村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0075,琴湖村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0075,琴湖村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0075,琴湖村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0075,琴湖村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0075,琴湖村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0075,琴湖村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0075,琴湖村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0075,琴湖村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0075,琴湖村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0075,琴湖村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0075,琴湖村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0075,琴湖村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0075,琴湖村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0075,琴湖村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0075,琴湖村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0075,琴湖村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0075,琴湖村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0079,坦头村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0079,坦头村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0079,坦头村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0079,坦头村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0079,坦头村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0079,坦头村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0079,坦头村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0079,坦头村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0079,坦头村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0079,坦头村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0079,坦头村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0079,坦头村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0079,坦头村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
